route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,ct_cardinal_direction
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132713__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132714__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:124,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132715__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Stanwood",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,240:60,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132716__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132717__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132718__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132719__MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132720__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132721__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132722__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132723__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132724__MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132725__MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132726__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132727__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:47,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132728__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Smokey Point",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:47,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132729__MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132730__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132731__MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132732__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132733__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132734__MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132735__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132736__MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132737__MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132738__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132739__MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132740__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132741__MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,120:126,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132742__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132743__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132744__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132745__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132746__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132747__MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132748__MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132749__MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132750__MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,120:124,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132751__MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31004:1234567,120:124,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132752__MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132753__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132754__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132755__MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132756__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132757__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132758__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132759__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132760__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132761__MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132762__MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,130:146,1,1,W
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132763__MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,130:148,1,1,E
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132764__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,130:148,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132765__MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132766__MCOB-DO:111:6:Sunday:1:25MAR:41041:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41041:1234567,130:148,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132767__MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132768__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:146,1,1,W
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132769__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,130:146,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132770__MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,202:107,1,1,N
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132771__MCOB-DO:111:6:Sunday:1:25MAR:61005:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61005:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132772__MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,130:146,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132773__MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132774__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,130:146,1,1,W
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132775__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:146,1,1,W
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132776__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:146,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132777__MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,202:107,1,1,N
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132778__MCOB-DO:111:6:Sunday:1:25MAR:61003:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61003:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132779__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,130:146,1,1,W
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132780__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,130:146,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132781__MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132782__MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,130:146,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132783__MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,202:107,1,1,N
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132784__MCOB-DO:111:6:Sunday:1:25MAR:61008:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61008:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132785__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,130:146,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132786__MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,202:107,1,1,N
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132787__MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,202:107,1,1,N
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132788__MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,202:107,1,1,N
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132789__MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41039:1234567,130:146,1,1,W
130,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132790__MCOB-DO:111:6:Sunday:1:25MAR:41041:1234567,"Edmonds",0,MCOB-DO:111:6:Sunday:1:25MAR:41041:1234567,130:146,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132791__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:48,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132792__MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,202:108,1,1,S
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132793__MCOB-DO:111:6:Sunday:1:25MAR:61005:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61005:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132794__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:48,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132795__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Stanwood",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,240:60,1,1,W
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132796__MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,220:48,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132797__MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132798__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:48,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132799__MCOB-DO:111:6:Sunday:1:25MAR:61003:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61003:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132800__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:48,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132801__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Stanwood",0,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,240:60,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132802__MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,202:108,1,1,S
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132803__MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132804__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:48,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132805__MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61004:1234567,202:108,1,1,S
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132806__MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132807__MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,220:48,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132808__MCOB-DO:111:6:Sunday:1:25MAR:61008:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61008:1234567,202:108,1,1,S
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132809__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Stanwood",0,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,240:60,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132810__MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,202:108,1,1,S
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132811__MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61007:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132812__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:48,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132813__MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132814__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:48,1,1,E
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132815__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,220:48,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132816__MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,240:61,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132817__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Stanwood",0,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,240:60,1,1,W
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132818__MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,202:108,1,1,S
220,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132819__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,220:48,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132820__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,240:61,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132821__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,240:61,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132822__MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:31001:1234567,240:61,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132823__MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:31002:1234567,240:61,1,1,E
240,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132824__MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:31003:1234567,240:61,1,1,E
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132825__MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,"UW Bothell/Cascadia College",1,MCOB-DO:111:6:Sunday:1:25MAR:31005:1234567,120:124,1,1,E
109,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132826__MCOB-DO:111:6:Sunday:1:25MAR:41029:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25MAR:41029:1234567,109:92,1,1,N
209,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132827__MCOB-DO:111:6:Sunday:1:25MAR:41029:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:41029:1234567,209:101,1,1,N
209,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132828__MCOB-DO:111:6:Sunday:1:25MAR:41027:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:41027:1234567,209:101,1,1,N
209,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132829__MCOB-DO:111:6:Sunday:1:25MAR:41029:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25MAR:41029:1234567,209:105,1,1,S
109,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13132830__MCOB-DO:111:6:Sunday:1:25MAR:41036:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25MAR:41036:1234567,109:92,1,1,N
